H_mean_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,housa_x,H_mean_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,housa_y,H_mean_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z,housa_z,days
76.95,21.7,49.0,37.0,28.0,35.5,100.0,4.66164179200416,82.52083333333333,23.9,55.0,35.7,28.2,34.6,100.0,3.661342892241629,87.47916666666669,25.0,64.0,35.8,28.7,34.2,100.0,2.722717069801732,50.0
86.82847222222217,19.2,65.7,31.3,24.8,28.9,100.0,2.2858081735989164,76.95,21.7,49.0,37.0,28.0,35.5,100.0,4.66164179200416,82.52083333333333,23.9,55.0,35.7,28.2,34.6,100.0,3.661342892241629,51.0
88.19236111111113,19.2,72.5,28.9,24.4,28.9,97.9,1.9274264698915404,86.82847222222217,19.2,65.7,31.3,24.8,28.9,100.0,2.2858081735989164,76.95,21.7,49.0,37.0,28.0,35.5,100.0,4.66164179200416,52.0
90.05625000000003,18.1,75.1,24.8,22.3,24.6,97.2,1.4583243869499127,88.19236111111113,19.2,72.5,28.9,24.4,28.9,97.9,1.9274264698915404,86.82847222222217,19.2,65.7,31.3,24.8,28.9,100.0,2.2858081735989164,53.0
66.05416666666667,16.1,34.9,35.1,27.4,39.5,95.4,6.50812301367742,90.05625000000003,18.1,75.1,24.8,22.3,24.6,97.2,1.4583243869499127,88.19236111111113,19.2,72.5,28.9,24.4,28.9,97.9,1.9274264698915404,54.0
73.2097222222222,16.9,40.4,33.5,27.4,36.7,100.0,5.0223881850580545,66.05416666666667,16.1,34.9,35.1,27.4,39.5,95.4,6.50812301367742,90.05625000000003,18.1,75.1,24.8,22.3,24.6,97.2,1.4583243869499127,55.0
70.1875,17.5,34.5,34.2,28.0,39.1,93.9,5.862330515172597,73.2097222222222,16.9,40.4,33.5,27.4,36.7,100.0,5.0223881850580545,66.05416666666667,16.1,34.9,35.1,27.4,39.5,95.4,6.50812301367742,56.0
69.72569444444447,18.0,37.1,34.7,27.9,38.6,91.9,6.079916812655659,70.1875,17.5,34.5,34.2,28.0,39.1,93.9,5.862330515172597,73.2097222222222,16.9,40.4,33.5,27.4,36.7,100.0,5.0223881850580545,57.0
80.25069444444442,18.7,43.8,33.8,26.6,35.4,99.8,3.640576995599537,69.72569444444447,18.0,37.1,34.7,27.9,38.6,91.9,6.079916812655659,70.1875,17.5,34.5,34.2,28.0,39.1,93.9,5.862330515172597,58.0
96.96319444444441,14.0,90.4,26.4,24.1,26.4,100.0,0.4523560080112348,80.25069444444442,18.7,43.8,33.8,26.6,35.4,99.8,3.640576995599537,69.72569444444447,18.0,37.1,34.7,27.9,38.6,91.9,6.079916812655659,59.0
87.66736111111109,13.9,51.0,32.2,25.8,34.5,100.0,1.982561100621319,96.96319444444441,14.0,90.4,26.4,24.1,26.4,100.0,0.4523560080112348,80.25069444444442,18.7,43.8,33.8,26.6,35.4,99.8,3.640576995599537,60.0
84.33611111111105,19.1,53.9,33.2,26.3,35.4,98.5,2.8866736170808456,87.66736111111109,13.9,51.0,32.2,25.8,34.5,100.0,1.982561100621319,96.96319444444441,14.0,90.4,26.4,24.1,26.4,100.0,0.4523560080112348,61.0
83.33680555555559,20.6,48.1,35.5,27.4,35.8,100.0,3.2390591244725595,84.33611111111105,19.1,53.9,33.2,26.3,35.4,98.5,2.8866736170808456,87.66736111111109,13.9,51.0,32.2,25.8,34.5,100.0,1.982561100621319,62.0
86.81875000000008,19.9,68.9,30.5,25.2,29.5,100.0,2.329030360651243,83.33680555555559,20.6,48.1,35.5,27.4,35.8,100.0,3.2390591244725595,84.33611111111105,19.1,53.9,33.2,26.3,35.4,98.5,2.8866736170808456,63.0
83.74652777777777,21.8,62.7,34.7,26.3,33.8,99.8,3.1573530631477227,86.81875000000008,19.9,68.9,30.5,25.2,29.5,100.0,2.329030360651243,83.33680555555559,20.6,48.1,35.5,27.4,35.8,100.0,3.2390591244725595,64.0
71.96666666666665,20.5,47.9,35.4,27.6,36.9,95.8,5.757645918468446,83.74652777777777,21.8,62.7,34.7,26.3,33.8,99.8,3.1573530631477227,86.81875000000008,19.9,68.9,30.5,25.2,29.5,100.0,2.329030360651243,65.0
71.2708333333334,18.7,46.3,34.3,26.0,34.2,87.4,5.239881835314876,71.96666666666665,20.5,47.9,35.4,27.6,36.9,95.8,5.757645918468446,83.74652777777777,21.8,62.7,34.7,26.3,33.8,99.8,3.1573530631477227,66.0
77.14097222222225,17.7,52.5,33.2,26.1,33.8,92.5,4.2285801144638295,71.2708333333334,18.7,46.3,34.3,26.0,34.2,87.4,5.239881835314876,71.96666666666665,20.5,47.9,35.4,27.6,36.9,95.8,5.757645918468446,67.0
89.90555555555555,20.2,75.1,28.2,24.7,27.0,96.9,1.7026214568747966,77.14097222222225,17.7,52.5,33.2,26.1,33.8,92.5,4.2285801144638295,71.2708333333334,18.7,46.3,34.3,26.0,34.2,87.4,5.239881835314876,68.0
81.80624999999998,17.6,59.1,31.6,24.8,29.8,97.2,3.018204562665509,89.90555555555555,20.2,75.1,28.2,24.7,27.0,96.9,1.7026214568747966,77.14097222222225,17.7,52.5,33.2,26.1,33.8,92.5,4.2285801144638295,69.0
77.32638888888884,17.0,51.4,35.2,26.1,34.7,96.1,4.162450775408582,81.80624999999998,17.6,59.1,31.6,24.8,29.8,97.2,3.018204562665509,89.90555555555555,20.2,75.1,28.2,24.7,27.0,96.9,1.7026214568747966,70.0
87.80833333333334,19.0,71.1,31.8,24.5,29.1,94.8,1.981858933024884,77.32638888888884,17.0,51.4,35.2,26.1,34.7,96.1,4.162450775408582,81.80624999999998,17.6,59.1,31.6,24.8,29.8,97.2,3.018204562665509,71.0
90.65555555555555,15.2,70.9,34.4,25.5,32.6,100.0,1.6396279527477042,87.80833333333334,19.0,71.1,31.8,24.5,29.1,94.8,1.981858933024884,77.32638888888884,17.0,51.4,35.2,26.1,34.7,96.1,4.162450775408582,72.0
99.28472222222223,20.3,96.9,24.7,23.5,24.2,100.0,0.11668477735273006,90.65555555555555,15.2,70.9,34.4,25.5,32.6,100.0,1.6396279527477042,87.80833333333334,19.0,71.1,31.8,24.5,29.1,94.8,1.981858933024884,73.0
94.43819444444449,19.9,77.1,30.3,24.7,27.8,100.0,0.9668910599961152,99.28472222222223,20.3,96.9,24.7,23.5,24.2,100.0,0.11668477735273006,90.65555555555555,15.2,70.9,34.4,25.5,32.6,100.0,1.6396279527477042,74.0
82.9055555555556,17.3,54.3,34.5,26.4,33.6,100.0,3.1892387271362086,94.43819444444449,19.9,77.1,30.3,24.7,27.8,100.0,0.9668910599961152,99.28472222222223,20.3,96.9,24.7,23.5,24.2,100.0,0.11668477735273006,75.0
96.14027777777778,19.2,81.0,25.4,23.6,25.4,100.0,0.6006568920829016,82.9055555555556,17.3,54.3,34.5,26.4,33.6,100.0,3.1892387271362086,94.43819444444449,19.9,77.1,30.3,24.7,27.8,100.0,0.9668910599961152,76.0
86.21666666666663,18.8,58.9,34.5,26.4,34.8,100.0,2.5851297299732074,96.14027777777778,19.2,81.0,25.4,23.6,25.4,100.0,0.6006568920829016,82.9055555555556,17.3,54.3,34.5,26.4,33.6,100.0,3.1892387271362086,77.0
81.79930555555555,20.2,55.3,38.3,28.5,37.6,100.0,3.8335366466778367,86.21666666666663,18.8,58.9,34.5,26.4,34.8,100.0,2.5851297299732074,96.14027777777778,19.2,81.0,25.4,23.6,25.4,100.0,0.6006568920829016,78.0
87.88680555555555,22.6,64.2,38.4,28.8,37.6,100.0,2.5787908772551082,81.79930555555555,20.2,55.3,38.3,28.5,37.6,100.0,3.8335366466778367,86.21666666666663,18.8,58.9,34.5,26.4,34.8,100.0,2.5851297299732074,79.0
91.56527777777771,23.8,73.3,38.4,28.4,34.1,100.0,1.7730715850752747,87.88680555555555,22.6,64.2,38.4,28.8,37.6,100.0,2.5787908772551082,81.79930555555555,20.2,55.3,38.3,28.5,37.6,100.0,3.8335366466778367,80.0
89.58263888888891,24.4,66.4,40.2,29.5,37.2,100.0,2.2952118780339097,91.56527777777771,23.8,73.3,38.4,28.4,34.1,100.0,1.7730715850752747,87.88680555555555,22.6,64.2,38.4,28.8,37.6,100.0,2.5787908772551082,81.0
90.87430555555555,25.1,75.9,37.7,28.9,33.9,100.0,2.0059441949922805,89.58263888888891,24.4,66.4,40.2,29.5,37.2,100.0,2.2952118780339097,91.56527777777771,23.8,73.3,38.4,28.4,34.1,100.0,1.7730715850752747,82.0
95.24722222222216,25.5,71.1,38.3,29.1,37.0,100.0,1.0380341918302474,90.87430555555555,25.1,75.9,37.7,28.9,33.9,100.0,2.0059441949922805,89.58263888888891,24.4,66.4,40.2,29.5,37.2,100.0,2.2952118780339097,83.0
88.23263888888886,25.4,69.9,40.9,30.3,36.6,100.0,2.7502760836473343,95.24722222222216,25.5,71.1,38.3,29.1,37.0,100.0,1.0380341918302474,90.87430555555555,25.1,75.9,37.7,28.9,33.9,100.0,2.0059441949922805,84.0
94.63125,24.7,80.9,39.7,29.5,33.0,100.0,1.1723282317760315,88.23263888888886,25.4,69.9,40.9,30.3,36.6,100.0,2.7502760836473343,95.24722222222216,25.5,71.1,38.3,29.1,37.0,100.0,1.0380341918302474,85.0
94.10902777777771,16.6,73.9,38.8,29.5,34.2,100.0,1.2453523958152573,94.63125,24.7,80.9,39.7,29.5,33.0,100.0,1.1723282317760315,88.23263888888886,25.4,69.9,40.9,30.3,36.6,100.0,2.7502760836473343,86.0
96.72222222222223,24.7,86.8,32.7,27.9,29.8,100.0,0.6747715542181779,94.10902777777771,16.6,73.9,38.8,29.5,34.2,100.0,1.2453523958152573,94.63125,24.7,80.9,39.7,29.5,33.0,100.0,1.1723282317760315,87.0
98.80416666666667,24.6,94.2,28.3,26.7,27.4,100.0,0.23445563589781304,96.72222222222223,24.7,86.8,32.7,27.9,29.8,100.0,0.6747715542181779,94.10902777777771,16.6,73.9,38.8,29.5,34.2,100.0,1.2453523958152573,88.0
99.2375,23.0,92.4,30.3,27.9,28.5,100.0,0.15014908679563518,98.80416666666667,24.6,94.2,28.3,26.7,27.4,100.0,0.23445563589781304,96.72222222222223,24.7,86.8,32.7,27.9,29.8,100.0,0.6747715542181779,89.0
97.3201388888889,24.4,75.7,33.1,31.5,31.9,100.0,0.5456920660221781,99.2375,23.0,92.4,30.3,27.9,28.5,100.0,0.15014908679563518,98.80416666666667,24.6,94.2,28.3,26.7,27.4,100.0,0.23445563589781304,90.0
74.56319444444446,24.3,43.7,38.0,29.9,35.6,100.0,5.68953128079085,97.3201388888889,24.4,75.7,33.1,31.5,31.9,100.0,0.5456920660221781,99.2375,23.0,92.4,30.3,27.9,28.5,100.0,0.15014908679563518,91.0
76.25763888888885,22.9,46.4,43.3,30.2,35.0,98.2,5.191433384319669,74.56319444444446,24.3,43.7,38.0,29.9,35.6,100.0,5.68953128079085,97.3201388888889,24.4,75.7,33.1,31.5,31.9,100.0,0.5456920660221781,92.0
70.07986111111113,23.4,42.0,40.8,30.1,34.6,97.9,6.595736855520173,76.25763888888885,22.9,46.4,43.3,30.2,35.0,98.2,5.191433384319669,74.56319444444446,24.3,43.7,38.0,29.9,35.6,100.0,5.68953128079085,93.0
54.18263888888888,24.8,33.6,38.0,29.6,35.4,75.2,10.401388106306902,70.07986111111113,23.4,42.0,40.8,30.1,34.6,97.9,6.595736855520173,76.25763888888885,22.9,46.4,43.3,30.2,35.0,98.2,5.191433384319669,94.0
62.369444444444454,25.8,36.7,40.1,30.3,36.2,97.5,8.571313044894756,54.18263888888888,24.8,33.6,38.0,29.6,35.4,75.2,10.401388106306902,70.07986111111113,23.4,42.0,40.8,30.1,34.6,97.9,6.595736855520173,95.0
55.12083333333332,25.0,35.8,43.2,30.9,36.1,93.4,10.561062538637023,62.369444444444454,25.8,36.7,40.1,30.3,36.2,97.5,8.571313044894756,54.18263888888888,24.8,33.6,38.0,29.6,35.4,75.2,10.401388106306902,96.0
54.38194444444443,25.0,35.2,41.8,30.8,35.5,90.6,10.695135973458298,55.12083333333332,25.0,35.8,43.2,30.9,36.1,93.4,10.561062538637023,62.369444444444454,25.8,36.7,40.1,30.3,36.2,97.5,8.571313044894756,97.0
48.02777777777776,25.6,33.8,43.8,31.2,36.1,66.7,12.75818378872474,54.38194444444443,25.0,35.2,41.8,30.8,35.5,90.6,10.695135973458298,55.12083333333332,25.0,35.8,43.2,30.9,36.1,93.4,10.561062538637023,1.0
54.06388888888888,25.9,35.2,39.0,31.1,35.5,95.2,10.852171058537559,48.02777777777776,25.6,33.8,43.8,31.2,36.1,66.7,12.75818378872474,54.38194444444443,25.0,35.2,41.8,30.8,35.5,90.6,10.695135973458298,2.0
46.546527777777754,27.0,33.7,38.1,31.1,35.7,62.7,12.999666376981645,54.06388888888888,25.9,35.2,39.0,31.1,35.5,95.2,10.852171058537559,48.02777777777776,25.6,33.8,43.8,31.2,36.1,66.7,12.75818378872474,3.0
51.131944444444436,27.0,32.7,41.2,31.7,35.2,91.6,12.074986159206428,46.546527777777754,27.0,33.7,38.1,31.1,35.7,62.7,12.999666376981645,54.06388888888888,25.9,35.2,39.0,31.1,35.5,95.2,10.852171058537559,4.0
42.77361111111113,27.2,29.0,41.2,31.3,36.0,55.0,13.993875968552544,51.131944444444436,27.0,32.7,41.2,31.7,35.2,91.6,12.074986159206428,46.546527777777754,27.0,33.7,38.1,31.1,35.7,62.7,12.999666376981645,5.0
51.83750000000001,26.2,30.6,39.6,30.3,34.1,93.5,10.902930282752127,42.77361111111113,27.2,29.0,41.2,31.3,36.0,55.0,13.993875968552544,51.131944444444436,27.0,32.7,41.2,31.7,35.2,91.6,12.074986159206428,6.0
47.88055555555553,25.9,24.4,33.5,28.5,32.1,95.0,11.601660853452447,51.83750000000001,26.2,30.6,39.6,30.3,34.1,93.5,10.902930282752127,42.77361111111113,27.2,29.0,41.2,31.3,36.0,55.0,13.993875968552544,27.0
83.47222222222223,26.8,50.0,38.4,33.1,39.4,100.0,4.104170039623955,47.88055555555553,25.9,24.4,33.5,28.5,32.1,95.0,11.601660853452447,51.83750000000001,26.2,30.6,39.6,30.3,34.1,93.5,10.902930282752127,28.0
89.9375,26.7,65.0,36.9,31.5,35.2,100.0,2.35567675553356,83.47222222222223,26.8,50.0,38.4,33.1,39.4,100.0,4.104170039623955,47.88055555555553,25.9,24.4,33.5,28.5,32.1,95.0,11.601660853452447,29.0
86.44444444444444,26.3,58.0,38.3,34.0,37.7,100.0,3.3311718737707103,89.9375,26.7,65.0,36.9,31.5,35.2,100.0,2.35567675553356,83.47222222222223,26.8,50.0,38.4,33.1,39.4,100.0,4.104170039623955,30.0
85.22916666666667,26.9,59.0,39.5,32.9,37.3,100.0,3.6130729896822404,86.44444444444444,26.3,58.0,38.3,34.0,37.7,100.0,3.3311718737707103,89.9375,26.7,65.0,36.9,31.5,35.2,100.0,2.35567675553356,31.0
93.70833333333331,25.8,68.0,37.7,30.7,35.4,100.0,1.3458616441633249,85.22916666666667,26.9,59.0,39.5,32.9,37.3,100.0,3.6130729896822404,86.44444444444444,26.3,58.0,38.3,34.0,37.7,100.0,3.3311718737707103,32.0
90.25,25.9,67.0,35.3,30.5,33.7,100.0,2.148537855839872,93.70833333333331,25.8,68.0,37.7,30.7,35.4,100.0,1.3458616441633249,85.22916666666667,26.9,59.0,39.5,32.9,37.3,100.0,3.6130729896822404,33.0
66.13194444444444,22.5,36.0,39.9,30.8,35.5,83.0,7.344616847573827,90.25,25.9,67.0,35.3,30.5,33.7,100.0,2.148537855839872,93.70833333333331,25.8,68.0,37.7,30.7,35.4,100.0,1.3458616441633249,34.0
69.34027777777777,20.1,47.0,38.6,29.3,34.0,87.0,5.9579175237565885,66.13194444444444,22.5,36.0,39.9,30.8,35.5,83.0,7.344616847573827,90.25,25.9,67.0,35.3,30.5,33.7,100.0,2.148537855839872,35.0
73.47222222222223,20.0,48.0,38.2,29.1,34.5,92.0,5.167219978135631,69.34027777777777,20.1,47.0,38.6,29.3,34.0,87.0,5.9579175237565885,66.13194444444444,22.5,36.0,39.9,30.8,35.5,83.0,7.344616847573827,36.0
84.65972222222223,21.4,64.0,35.8,28.6,33.3,100.0,3.1064560559369285,73.47222222222223,20.0,48.0,38.2,29.1,34.5,92.0,5.167219978135631,69.34027777777777,20.1,47.0,38.6,29.3,34.0,87.0,5.9579175237565885,37.0
86.67361111111109,25.8,64.0,41.9,31.6,37.7,100.0,3.1983186153873984,84.65972222222223,21.4,64.0,35.8,28.6,33.3,100.0,3.1064560559369285,73.47222222222223,20.0,48.0,38.2,29.1,34.5,92.0,5.167219978135631,38.0
83.84027777777777,26.7,58.0,43.8,32.3,38.1,100.0,4.031999854674895,86.67361111111109,25.8,64.0,41.9,31.6,37.7,100.0,3.1983186153873984,84.65972222222223,21.4,64.0,35.8,28.6,33.3,100.0,3.1064560559369285,39.0
87.95833333333331,26.7,74.0,43.4,31.8,37.7,99.0,2.8483988514497467,83.84027777777777,26.7,58.0,43.8,32.3,38.1,100.0,4.031999854674895,86.67361111111109,25.8,64.0,41.9,31.6,37.7,100.0,3.1983186153873984,40.0
92.32638888888887,27.4,77.0,36.4,30.1,34.0,100.0,1.7312429127451343,87.95833333333331,26.7,74.0,43.4,31.8,37.7,99.0,2.8483988514497467,83.84027777777777,26.7,58.0,43.8,32.3,38.1,100.0,4.031999854674895,41.0
90.63194444444444,26.7,77.0,39.1,30.3,33.3,99.0,2.147981591369228,92.32638888888887,27.4,77.0,36.4,30.1,34.0,100.0,1.7312429127451343,87.95833333333331,26.7,74.0,43.4,31.8,37.7,99.0,2.8483988514497467,42.0
84.8125,25.1,62.0,39.9,31.7,36.2,100.0,3.6329607694331534,90.63194444444444,26.7,77.0,39.1,30.3,33.3,99.0,2.147981591369228,92.32638888888887,27.4,77.0,36.4,30.1,34.0,100.0,1.7312429127451343,43.0
82.36805555555556,24.6,63.0,39.7,31.2,35.6,99.0,4.161140606592316,84.8125,25.1,62.0,39.9,31.7,36.2,100.0,3.6329607694331534,90.63194444444444,26.7,77.0,39.1,30.3,33.3,99.0,2.147981591369228,44.0
85.8263888888889,24.9,66.0,39.3,30.5,35.2,98.0,3.22026956998478,82.36805555555556,24.6,63.0,39.7,31.2,35.6,99.0,4.161140606592316,84.8125,25.1,62.0,39.9,31.7,36.2,100.0,3.6329607694331534,45.0
84.4861111111111,25.7,66.0,39.6,30.6,34.6,96.0,3.61572936009142,85.8263888888889,24.9,66.0,39.3,30.5,35.2,98.0,3.22026956998478,82.36805555555556,24.6,63.0,39.7,31.2,35.6,99.0,4.161140606592316,46.0
90.27777777777777,25.6,64.0,40.9,30.3,32.8,100.0,2.2022302811189047,84.4861111111111,25.7,66.0,39.6,30.6,34.6,96.0,3.61572936009142,85.8263888888889,24.9,66.0,39.3,30.5,35.2,98.0,3.22026956998478,47.0
86.16666666666669,25.8,63.0,41.6,31.5,35.7,100.0,3.2705684328507347,90.27777777777777,25.6,64.0,40.9,30.3,32.8,100.0,2.2022302811189047,84.4861111111111,25.7,66.0,39.6,30.6,34.6,96.0,3.61572936009142,48.0
89.4375,25.0,80.0,36.3,28.4,30.2,95.0,2.1733109437504083,86.16666666666669,25.8,63.0,41.6,31.5,35.7,100.0,3.2705684328507347,90.27777777777777,25.6,64.0,40.9,30.3,32.8,100.0,2.2022302811189047,49.0
87.19444444444444,24.3,64.0,39.8,29.6,33.9,96.0,2.7066365958181025,89.4375,25.0,80.0,36.3,28.4,30.2,95.0,2.1733109437504083,86.16666666666669,25.8,63.0,41.6,31.5,35.7,100.0,3.2705684328507347,50.0
84.06944444444444,23.8,65.0,43.1,30.0,35.6,95.0,3.5062372296247433,87.19444444444444,24.3,64.0,39.8,29.6,33.9,96.0,2.7066365958181025,89.4375,25.0,80.0,36.3,28.4,30.2,95.0,2.1733109437504083,51.0
95.26388888888887,25.2,88.0,35.2,28.8,31.4,100.0,0.9989382140972946,84.06944444444444,23.8,65.0,43.1,30.0,35.6,95.0,3.5062372296247433,87.19444444444444,24.3,64.0,39.8,29.6,33.9,96.0,2.7066365958181025,52.0
87.88194444444444,25.1,68.0,38.9,29.7,34.2,100.0,2.662983599379371,95.26388888888887,25.2,88.0,35.2,28.8,31.4,100.0,0.9989382140972946,84.06944444444444,23.8,65.0,43.1,30.0,35.6,95.0,3.5062372296247433,53.0
87.3125,23.3,73.0,35.5,28.4,32.0,97.0,2.617495972705927,87.88194444444444,25.1,68.0,38.9,29.7,34.2,100.0,2.662983599379371,95.26388888888887,25.2,88.0,35.2,28.8,31.4,100.0,0.9989382140972946,54.0
90.22916666666669,24.0,81.0,32.4,28.0,30.0,98.0,2.0376540610615974,87.3125,23.3,73.0,35.5,28.4,32.0,97.0,2.617495972705927,87.88194444444444,25.1,68.0,38.9,29.7,34.2,100.0,2.662983599379371,55.0
90.22222222222223,25.7,74.0,34.3,28.6,32.2,97.0,2.1019594654719604,90.22916666666669,24.0,81.0,32.4,28.0,30.0,98.0,2.0376540610615974,87.3125,23.3,73.0,35.5,28.4,32.0,97.0,2.617495972705927,56.0
88.22222222222223,25.5,67.0,37.7,29.8,34.8,99.0,2.6019652909749507,90.22222222222223,25.7,74.0,34.3,28.6,32.2,97.0,2.1019594654719604,90.22916666666669,24.0,81.0,32.4,28.0,30.0,98.0,2.0376540610615974,57.0
93.23611111111113,22.2,87.0,32.0,27.4,28.6,98.0,1.2883619489947742,88.22222222222223,25.5,67.0,37.7,29.8,34.8,99.0,2.6019652909749507,90.22222222222223,25.7,74.0,34.3,28.6,32.2,97.0,2.1019594654719604,58.0
85.56944444444444,20.3,76.0,30.2,25.6,28.1,94.0,2.5361286752822534,93.23611111111113,22.2,87.0,32.0,27.4,28.6,98.0,1.2883619489947742,88.22222222222223,25.5,67.0,37.7,29.8,34.8,99.0,2.6019652909749507,59.0
84.84027777777777,20.2,74.0,30.1,24.7,26.2,100.0,2.4927880169462417,85.56944444444444,20.3,76.0,30.2,25.6,28.1,94.0,2.5361286752822534,93.23611111111113,22.2,87.0,32.0,27.4,28.6,98.0,1.2883619489947742,60.0
84.59722222222223,20.0,70.0,36.3,25.6,31.1,94.0,2.7269657513644483,84.84027777777777,20.2,74.0,30.1,24.7,26.2,100.0,2.4927880169462417,85.56944444444444,20.3,76.0,30.2,25.6,28.1,94.0,2.5361286752822534,61.0
90.96527777777777,20.8,82.0,28.5,25.0,26.6,99.0,1.572614501321686,84.59722222222223,20.0,70.0,36.3,25.6,31.1,94.0,2.7269657513644483,84.84027777777777,20.2,74.0,30.1,24.7,26.2,100.0,2.4927880169462417,62.0
94.97222222222223,22.6,83.0,29.2,25.1,27.0,100.0,0.9024209412528612,90.96527777777777,20.8,82.0,28.5,25.0,26.6,99.0,1.572614501321686,84.59722222222223,20.0,70.0,36.3,25.6,31.1,94.0,2.7269657513644483,63.0
